budget,homepage,movie_id,movie_status,popularity,release_date,release_year,revenue,runtime,tagline,title,vote_average,vote_count
967686,http://www.four-lions.co.uk/,37495,Released,20.544998,2010-05-07,2010,4270000,101,We are 4 Lions.,Four Lions,7.0,423
0,http://www.hatchetmovie.com/,11908,Released,12.677016,2006-04-27,2006,0,83,Stay out of the swamp.,Hatchet,5.7,159
50000000,null,12634,Released,6.397388,2004-01-30,2004,6808550,88,It's all in who you trust,The Big Bounce,5.0,76
30000000,null,10350,Released,5.259585,1999-03-11,1999,0,100,An action packed thrill ride!,Wing Commander,4.0,72
25000000,null,1831,Released,3.707511,2000-03-03,2000,24362772,108,Best Friends Make The Best Mistakes,The Next Best Thing,4.3,29
16000000,null,16161,Released,7.854989,2001-06-27,2001,29381649,130,Just a Baby Boy.,Baby Boy,7.4,55
9250000,null,16323,Released,7.000949,1979-11-07,1979,29174648,125,She gave and gave, until she had nothing left to give,The Rose,6.8,28
8000000,null,13079,Released,9.728143,2007-09-08,2007,0,90,Your life can change in an instant. That instant can last forever.,The Life Before Her Eyes,6.1,88
4000000,null,48572,Released,12.062371,2011-08-19,2011,1104682,88,Fear God.,Red State,5.9,316
0,null,11956,Released,1.410387,1996-04-03,1996,0,91,No man. No job. No cat.,Chacun Cherche Son Chat,6.1,16
24000000,null,184098,Released,15.237142,2014-06-20,2014,70181428,105,null,Think Like a Man Too,6.4,225
110000000,http://www.sanandreasmovie.com/,254128,Released,100.41236,2015-05-27,2015,470490832,114,A rescue pilot survived an earthquake, this is what happens next,San Andreas,6.0,2968
27000000,http://www.case39movie.com/mainsite/,28355,Released,23.917982,2009-08-13,2009,29000000,109,Some cases should  never be opened.,Case 39,6.1,563
19000000,http://www.iamrogue.com/takemehometonight/fullsite/,50725,Released,11.766564,2011-03-04,2011,6928068,97,Best. Night. Ever.,Take Me Home Tonight,6.2,208
8000000,http://www.fidothemovie.com/,10288,Released,5.244518,2006-09-07,2006,426224,91,Good dead are hard to find,Fido,6.6,135
22000,https://www.facebook.com/DrySpellMovie,255266,Released,0.048948,2013-02-14,2013,0,90,Getting divorced does funny things to a girl,Dry Spell,6.0,1
38000000,null,11306,Released,3.426555,1996-09-27,1996,17380126,118,Not all surgery is intended to cure.,Extreme Measures,5.7,80
10000000,null,21641,Released,13.409125,2009-03-27,2009,0,97,They love me for what I'm not... ...they hate me for what I am.,The Damned United,7.2,152
5000000,null,152532,Released,59.45447,2013-09-07,2013,55198285,117,Sometimes it takes a hustler to change the world,Dallas Buyers Club,7.9,2886
4000000,null,1365,Released,14.042041,2001-11-11,2001,44909486,111,A lifetime of change can happen in a single moment.,Monster's Ball,6.5,250
3800000,http://www.saintjohnmovie.com/,27023,Released,2.559806,2009-06-10,2009,111731,84,null,Saint John of Las Vegas,5.9,18
150000,null,39141,Released,8.570328,2002-11-01,2002,2891288,78,Everyone says he should date girls his own age. Oscar respectfully disagrees.,Tadpole,5.5,19
0,null,323271,Released,0.06124,2015-08-28,2015,0,93,The Hunt Is On,Unsullied,3.0,1
0,null,10844,Released,0.706355,2006-10-12,2006,0,103,The true story of a small town massacre,Out of the Blue,5.9,18
0,null,9045,Released,5.930533,2002-02-13,2002,0,132,Two Men   Two Worlds   One Cause,Amen.,7.1,75
0,null,330770,Released,3.300061,2015-09-14,2015,0,81,null,Évolution,6.4,47
0,null,69640,Released,0.47909,2010-10-03,2010,0,88,null,Lies in Plain Sight,4.5,4
0,null,13539,Released,3.313257,2000-03-23,2000,0,96,null,Here On Earth,5.4,48
0,null,9776,Released,3.457194,2003-01-01,2003,0,95,null,Head of State,5.3,71
130000000,http://www.megamind.com,38055,Released,68.75724,2010-10-28,2010,321887208,95,His brain is off the chain.,Megamind,6.7,1918
38000000,http://www.truegritmovie.com/,44264,Released,49.292385,2010-12-22,2010,252276927,110,Punishment Comes One Way or Another.,True Grit,7.2,1668
30000000,http://www.hoodwinkedtoomovie.com/,57089,Released,10.694417,2011-04-29,2011,13521829,86,Not All Fairy Tales Go By the Book.,Hoodwinked Too! Hood VS. Evil,4.8,131
20000000,http://www.littleboymovie.com/,256962,Released,12.232048,2015-04-23,2015,6420319,106,Believe the impossible.,Little Boy,7.0,185
8700000,http://www.warnerbros.com/movies/home-entertainment/scanner-darkly-a/d7c290af-c285-41c4-a4d6-efb3a86b3893.html,3509,Released,26.093042,2006-05-25,2006,7659918,100,Everything Is Not Going To Be OK,A Scanner Darkly,6.8,532
70000000,null,9567,Released,27.055084,2003-03-07,2003,85632458,121,He was trained to follow orders. He became a hero by defying them.,Tears of the Sun,6.4,573
60000000,null,11775,Released,22.620125,2003-09-02,2003,119940815,100,They can't keep their hands off each others assets.,Intolerable Cruelty,5.8,391
24000000,null,14369,Released,4.12064,2001-11-21,2001,14782676,89,They haven't quite figured it all out, but they're getting a little warmer.,Out Cold,5.8,53
15000000,null,68,Released,41.089863,1985-02-20,1985,0,132,It's only a state of mind.,Brazil,7.5,861
3000000,null,342502,Released,1.141463,2015-08-07,2015,0,79,72 Hours On The Clock. Starting Now...,AWOL-72,2.8,10
0,http://www.disneychannel.com/highschoolmusical2,13649,Released,21.01755,2007-08-17,2007,7000000,104,null,High School Musical 2,6.1,843
0,null,12586,Released,1.814802,2006-09-09,2006,0,91,One person can change your life forever,Bella,6.7,37
1200000,null,345003,Released,0.489271,2015-11-20,2015,0,111,null,10 Days in a Madhouse,4.3,5
0,null,19052,Released,1.212956,1999-11-04,1999,0,99,null,Light It Up,6.6,7
85000000,http://catsanddogsmovie.warnerbros.com/,39691,Released,11.77398,2010-07-30,2010,112483764,82,Just like real spies... only furrier.,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,119
28000000,http://30minutesorless.com/,62206,Released,25.039383,2011-08-11,2011,40547440,83,A lot can happen in 30 minutes.,30 Minutes or Less,5.6,531
12500000,http://www.theperfectgamemovie.com,56601,Released,0.903529,2010-04-01,2010,3878993,118,Dream for the fences.,The Perfect Game,6.3,30
2000000,http://www.thedoglovermovie.com/,394047,Released,1.193219,2016-07-08,2016,0,101,She ended up on the wrong side of right.,The Dog Lover,5.3,6
0,http://www.thesecretofkells.com/,26963,Released,10.621353,2009-02-09,2009,0,75,Turn the darkness into light,The Secret of Kells,7.3,181
40000000,null,257091,Released,36.3012,2015-03-26,2015,111811453,100,An education in incarceration.,Get Hard,5.9,944
40000000,null,10710,Released,9.842771,2004-04-30,2004,0,99,Success didn’t go to his head, it went to his neighbor.,Envy,4.8,139
32000000,null,11637,Released,13.590677,2005-01-20,2005,97918663,95,24 hours. 350 miles. His girlfriend's kids. What could possibly go wrong?,Are We There Yet?,5.2,221
30000000,null,82696,Released,12.967137,2012-08-07,2012,114281051,100,Sometimes to keep the magic, you need to learn a few tricks.,Hope Springs,5.8,284
20000000,null,10740,Released,7.698075,2004-09-08,2004,0,100,Be careful what you wish for.,Birth,5.9,179
20000000,null,9414,Released,6.397042,1997-11-14,1997,13801755,97,He’s on a mission so secret, even he doesn’t know about it.,The Man Who Knew Too Little,6.5,125
8000000,null,198277,Released,35.735687,2013-09-07,2013,63464861,104,You're only as strong as your next move.,Begin Again,7.3,1254
8000000,null,1958,Released,8.204829,2002-01-08,2002,0,111,Living in a house full of women can be murder.,8 femmes,6.9,196
6900000,null,9571,Released,26.181753,1993-09-24,1993,7993039,102,See it with a bud.,Dazed and Confused,7.4,583
0,null,10279,Released,3.70789,1999-07-02,1999,0,142,No one is safe from son of sam,Summer of Sam,6.3,112
0,null,9513,Released,16.93097,2006-06-15,2006,141702264,78,The Ego has landed.,Garfield: A Tail of Two Kitties,5.1,464
4000000,null,27191,Released,8.988455,1952-01-10,1952,36000000,152,null,The Greatest Show on Earth,6.6,50
160000000,http://www.warcraft-themovie.com/,68735,Released,63.14853,2016-05-25,2016,433677183,123,Two worlds. One home.,Warcraft,6.3,2268
99000000,http://www.peanutsmovie.com/,227973,Released,34.308098,2015-11-05,2015,246233113,88,The story of an underdog. And his dog.,The Peanuts Movie,6.5,604
50000000,http://www.moneyball-movie.com/,60308,Released,46.18042,2011-09-22,2011,110206216,133,What are you really worth?,Moneyball,7.0,1381
40000000,http://www.drillbittaylor.com/,8457,Released,15.055732,2008-03-20,2008,0,102,You get what you pay for,Drillbit Taylor,5.5,275
150000,http://www.sonyclassics.com/badass/,5822,Released,0.132878,1971-04-23,1971,15200000,97,The Film that THE MAN doesn't want you to see!,Sweet Sweetback's Baadasssss Song,4.6,18
0,http://www.thesquarefilm.com/,159037,Released,4.892203,2013-06-07,2013,0,88,What does it mean to risk your life for your ideals? How far will five revolutionaries go in defending their beliefs in the fight for their nation?,The Square,7.8,55
0,http://www.lesbianvampirekillersmovie.com/,18238,Released,6.632891,2009-03-16,2009,0,86,After Twilight, The Real Party Starts.,Lesbian Vampire Killers,5.3,124
0,http://thebigtease.warnerbros.com/index.html,20468,Released,0.502396,1999-01-01,1999,0,87,He saw. He combed. He conquered.,The Big Tease,5.8,6
55000000,http://www.sonypictures.com/homevideo/thepursuitofhappyness/,1402,Released,80.58137,2006-12-14,2006,307077295,117,null,The Pursuit of Happyness,7.7,2525
55000000,http://www.popperspenguins.com/main.html,58224,Released,32.835777,2011-06-17,2011,187361754,94,null,Mr. Popper's Penguins,5.7,751
52000000,null,11817,Released,15.20707,2003-03-28,2003,0,104,A power beyond measure requires a protector without equal.,Bulletproof Monk,5.1,278
52000000,null,8741,Released,40.072582,1998-12-25,1998,98126565,170,Every man fights his own war.,The Thin Red Line,7.2,771
40000000,null,193610,Released,34.519634,2014-04-16,2014,196781193,109,The oddest friends are about to get even,The Other Woman,6.2,1437
37000000,null,10658,Released,11.374306,1986-08-01,1986,37962774,110,You will believe that a duck can talk.,Howard the Duck,5.1,221
15000000,null,11495,Released,11.379652,1984-05-11,1984,17080167,114,Will she have the power... to survive?,Firestarter,5.9,173
14000000,null,33,Released,37.380436,1992-08-07,1992,159157447,131,Some legends will never be forgotten. Some wrongs can never be forgiven.,Unforgiven,7.7,1113
11000000,null,11470,Released,11.220643,2001-07-24,2001,16951798,91,Evil has an upgrade.,Jason X,4.5,291
5500000,null,9443,Released,10.439971,1981-05-15,1981,58972904,123,This is the story of two men who run, not to run, but to prove something to the world. They will sacrifice anything to achieve their goals... except their honor.,Chariots of Fire,6.8,207
5000000,null,10987,Released,9.483717,1995-09-29,1995,15116634,88,Haddonfield is ready to celebrate Halloween.... so is Michael Myers!,Halloween: The Curse of Michael Myers,5.0,170
4600000,null,147773,Released,32.14444,2013-06-06,2013,23198652,103,We've all been there.,The Way Way Back,7.1,688
0,http://www.passchendaelethemovie.com,14582,Released,2.405911,2008-10-17,2008,0,114,null,Passchendaele,6.3,26
0,null,12770,Released,7.321181,2002-09-13,2002,0,85,Their intentions were honorable. Their methods were criminal.,Stealing Harvard,4.4,46
7000000,null,713,Released,17.681707,1993-05-19,1993,116700000,121,null,The Piano,7.1,281
6000000,null,25462,Released,2.27213,2001-09-07,2001,0,90,null,Two Can Play That Game,6.6,17
0,null,325123,Released,0.055325,2015-03-10,2015,0,96,null,Teeth and Blood,3.0,1
0,null,13503,Released,5.641978,2001-11-30,2001,0,110,null,Texas Rangers,5.4,19
135000000,http://www.mgm.com/view/movie/231/The-World-Is-Not-Enough/,36643,Released,39.604362,1999-11-08,1999,361832400,128,As the countdown begins for the new millennium there is still one number you can always count on.,The World Is Not Enough,6.0,862
123000000,http://www.grinched.com/,8871,Released,45.419666,2000-11-17,2000,345141403,104,He puts the mean in green.,How the Grinch Stole Christmas,6.2,1386
80000000,http://asoundofthunder.warnerbros.com/,10077,Released,7.342892,2005-05-15,2005,5989640,110,Some Rules Should Never Be Broken.,A Sound of Thunder,4.8,111
40000000,http://www.ridealong.com/,323675,Released,25.136082,2016-01-14,2016,124827316,102,The brothers-in-law are back,Ride Along 2,6.1,555
3000000,http://www.foxsearchlight.com/shootfish/,25719,Released,1.204941,1997-08-22,1997,302204,109,Fat cats are too easy. Go for the big fish.,Shooting Fish,7.0,23
0,http://www.shotgunstories.com/,12247,Released,5.251143,2007-10-01,2007,0,92,Two families. One feud. No going back.,Shotgun Stories,6.9,57
40000000,null,11370,Released,3.296933,2001-09-07,2001,27053815,104,As you've never seen it before.,The Musketeer,5.2,56
30000000,null,273481,Released,55.424026,2015-09-17,2015,84025816,121,The border is just another line to cross.,Sicario,7.2,2416
20000000,null,14736,Released,2.027393,2000-04-21,2000,27728118,124,All's fair in love and basketball.,Love & Basketball,7.4,88
3000000,null,10683,Released,10.757539,1998-10-16,1998,2807390,139,Finding happiness can be a tragic comedy.,Happiness,7.4,194
2100000,null,887,Released,8.38717,1946-12-25,1946,23650000,172,Three wonderful loves in the best picture of the year!,The Best Years of Our Lives,7.6,143
25000000,null,13374,Released,13.288177,2005-03-17,2005,27645491,98,null,Ice Princess,5.9,185
0,null,300327,Released,0.005883,2010-09-01,2010,0,0,null,Death Calls,0.0,0
95000000,null,10501,Released,37.054554,2000-03-31,2000,76432727,89,They came for the gold... they stayed for the adventure.,The Road to El Dorado,7.0,858
70000000,null,3132,Released,14.086292,2002-06-07,2002,65977295,116,Two Mismatched Partners. One Messed Up Case!,Bad Company,5.4,228
55000000,null,9275,Released,11.329727,2002-03-28,2002,0,109,Get ready for an unexpected hit.,Death to Smoochy,5.9,132
45000000,null,1574,Released,32.217426,2002-12-26,2002,306776732,113,If You Can't Be Famous, Be Infamous,Chicago,6.9,677
40000000,null,13498,Released,6.004422,2005-02-25,2005,0,100,Protecting witnesses is a challenge. Living with them is impossible.,Man of the House,5.4,120
30000000,http://doctorparnassus.com/,8054,Released,37.18102,2009-10-01,2009,64352607,123,null,The Imaginarium of Doctor Parnassus,6.3,869
1800000,null,1051,Released,15.978136,1971-10-09,1971,41158757,104,There are no rules and no holds barred when Popeye cuts loose!,The French Connection,7.4,422
20000000,null,14396,Released,9.36146,2007-01-05,2007,10337477,84,null,Code Name: The Cleaner,4.7,78
0,null,379532,Released,0.087574,2016-01-05,2016,0,108,null,Rodeo Girl,5.5,1
0,null,41317,Released,0.633004,1978-11-02,1978,0,127,null,Caravans,5.8,1
0,null,24747,Released,2.897449,2004-04-30,2004,0,120,null,Bobby Jones: Stroke of Genius,5.5,19
150000000,http://movies.disney.com/bolt,13053,Released,41.84588,2008-11-21,2008,309979994,98,Fully Awesome. Ridonculous. Let It Begin.,Bolt,6.3,1750
110000000,http://www.steelgetsreal.com/,39254,Released,37.195045,2011-09-28,2011,299268508,127,If you get one shot, make it real.,Real Steel,6.6,2692
100000000,http://www.sexandthecitymovie.com/,37786,Released,18.325897,2010-05-26,2010,288347692,146,Carrie on.,Sex and the City 2,5.4,426
38000000,http://www.thetruthisntpretty.com/,20943,Released,22.332928,2009-07-24,2009,205298907,96,The battle of the sexes is on.,The Ugly Truth,6.4,972
1350000,http://www.universalstudiosentertainment.com/lock-stock-and-two-smoking-barrels/,100,Released,16.032595,1998-03-05,1998,3897569,105,A Disgrace to Criminals Everywhere.,Lock, Stock and Two Smoking Barrels,7.5,1648
8000,http://weekenderfilm.tumblr.com/,79120,Released,1.041254,2011-09-22,2011,469947,96,A (sort of) love story between two guys over a cold weekend in October.,Weekend,7.4,163
78000000,null,9533,Released,10.083905,2002-09-29,2002,209196298,124,Before the Silence.,Red Dragon,6.7,1115
60000000,null,8916,Released,41.5157,1998-10-02,1998,171757863,83,Every ant has his day.,Antz,6.0,1272
50000000,null,10320,Released,32.23371,2005-03-17,2005,161451538,110,The dead don't sleep.,The Ring Two,5.4,632
45000000,null,9981,Released,8.99269,2005-05-13,2005,56070433,95,One man could lead this team to glory. . . That man was busy,Kicking & Screaming,5.6,176
27000000,null,9437,Released,18913.0,1997-10-03,1997,60527873,115,Smart Girls. Pretty Girls. Missing Girls.,Kiss the Girls,6.2,345
20000000,null,9470,Released,13.658985,2004-02-10,2004,100914445,99,So many gangsters...so little time.,功夫,7.2,831
13500000,null,10876,Released,7.261196,2000-11-22,2000,7060876,124,There are no bad words... only bad deeds.,Quills,6.8,128
9000000,null,11282,Released,18.514292,2004-05-30,2004,23936908,88,Fast Food. High Times.,Harold & Kumar Go to White Castle,6.6,693
